-0.16366337923511073,-0.004091584480877769,3
0.07112601303559216,0.001778150325889804,3
0.14225202529652953,0.00474173418300644,3
0.1921270262479297,0.008359476295066936,3
0.2420198031860652,0.012808912822652485,3
0.2919287425203746,0.01809029969244464,3
0.34185384657155077,0.024203906335730288,3
0.39179511766065467,0.031150002222483732,3
0.44175255810911485,0.03892885686137281,3
0.4917261702387282,0.04754073979976506,3
0.5417159563716596,0.05698592062373382,3
0.5917219188304421,0.06726466895806438,3
0.6417440599379772,0.07837725446626012,3
0.6917823820175348,0.09032394685054868,3
0.7418368873927533,0.10310501585188804,3
0.7919075783876398,0.11672073124997276,3
0.8419944573265702,0.13117136286324002,3
0.892097526534289,0.14645718054887583,3
0.9422167883359098,0.1625784542028212,3
0.9923522450569154,0.17953545375977814,3
1.0425038990231577,0.19732844919321613,4
1.0926717525608576,0.21595771051537793,4
1.1428558079966056,0.2354235077772859,4
1.1930560676573614,0.2557261110687482,4
1.2432725338704547,0.2768657905183649,4
1.2935052089635843,0.29884281629353404,4
1.3437540952648195,0.321657458600458,4
1.3940191951025986,0.34530998768414944,4
1.4443005108057307,0.36980067382843773,4
1.4945980447033944,0.3951297873559748,4
1.5449117991251389,0.4212975986282417,4
1.5952417764008833,0.4483043780455543,4
1.6455879788609173,0.4761503960470699,4
1.6959504088359012,0.5048359231107932,4
1.7463290686568658,0.5343612297535822,4
1.7967239606552126,0.5647265865311554,4
1.8471350871627137,0.5959322640380964,4
1.8975624505115125,0.6279785329078615,4
1.9480060530341234,0.6608656638127854,4
1.9984658970634317,0.6945939274640868,4
2.048941984932694,0.7291635946118755,4
2.099434318975539,0.7645749360451582,4
2.149942901525965,0.8008282225918446,4
2.2004677349183432,0.8379237251187535,4
2.251008821487417,0.8758617145316194,4
2.3015661635683,0.9146424617750984,4
2.352139763496479,0.9542662378327745,4
2.4027296236078124,0.9947333137271659,4
2.45333574623853,1.0360439605197307,4
2.5039581337252352,1.0781984493108738,5
2.5545967884049023,1.1211970512399527,5
2.6052517126148786,1.1650400374852838,5
2.6559229086928844,1.2097276792641487,5
2.706610378977012,1.2552602478327999,5
