-0.16366337923511073,-0.004091584480877769,55
0.07112601303559216,0.001778150325889804,55
0.14225202529652953,0.00474173418300644,55
0.1921270262479297,0.008359476295066936,55
0.2420198031860652,0.012808912822652485,55
0.2919287425203746,0.01809029969244464,55
0.34185384657155077,0.024203906335730288,55
0.39179511766065467,0.031150002222483732,55
0.44175255810911485,0.03892885686137281,55
0.4917261702387282,0.04754073979976506,55
0.5417159563716596,0.05698592062373382,55
0.5917219188304421,0.06726466895806438,55
0.6417440599379772,0.07837725446626012,55
0.6917823820175348,0.09032394685054868,55
0.7418368873927533,0.10310501585188804,55
0.7919075783876398,0.11672073124997276,55
0.8419944573265702,0.13117136286324002,55
0.892097526534289,0.14645718054887583,55
0.9422167883359098,0.1625784542028212,55
0.9923522450569154,0.17953545375977814,55
1.0425038990231577,0.19732844919321613,55
1.0926717525608576,0.21595771051537793,55
1.1428558079966056,0.2354235077772859,55
1.1930560676573614,0.2557261110687482,55
1.2432725338704547,0.2768657905183649,55
1.2935052089635843,0.29884281629353404,55
1.3437540952648195,0.321657458600458,55
1.3940191951025986,0.34530998768414944,55
1.4443005108057307,0.36980067382843773,55
1.4945980447033944,0.3951297873559748,55
1.5449117991251389,0.4212975986282417,55
1.5952417764008833,0.4483043780455543,55
1.6455879788609173,0.4761503960470699,55
1.6959504088359012,0.5048359231107932,55
1.7463290686568658,0.5343612297535822,55
1.7967239606552126,0.5647265865311554,55
1.8471350871627137,0.5959322640380964,55
1.8975624505115125,0.6279785329078615,55
1.9480060530341234,0.6608656638127854,55
1.9984658970634317,0.6945939274640868,55
2.048941984932694,0.7291635946118755,55
2.099434318975539,0.7645749360451582,55
2.149942901525965,0.8008282225918446,55
2.2004677349183432,0.8379237251187535,55
2.251008821487417,0.8758617145316194,56
2.3015661635683,0.9146424617750984,56
2.352139763496479,0.9542662378327745,56
2.4027296236078124,0.9947333137271659,56
2.45333574623853,1.0360439605197307,56
2.5039581337252352,1.0781984493108738,56
2.5545967884049023,1.1211970512399527,56
2.6052517126148786,1.1650400374852838,56
2.6559229086928844,1.2097276792641487,56
2.706610378977012,1.2552602478327999,56
2.7573141258057263,1.3016380144864679,56
2.8080341515178655,1.3488612505593667,56
2.8587704584526406,1.3969302274247004,56
2.909523048949636,1.4458452164946693,56
2.960291925348809,1.495606489220476,56
3.0110770899904895,1.5462143170923315,56
3.0618785452153823,1.5976689716394619,56
3.1126962933645643,1.6499707244301145,56
3.1635303367794867,1.7031198470715636,56
3.2143806778019743,1.7571166112101173,56
3.265247318774226,1.8119612885311231,56
3.3161302620388144,1.867654150758975,56
3.3670295099386855,1.9241954696571186,56
3.417945064817161,1.9815855170280587,56
3.4688769290179353,2.0398245647133644,56
3.519825104885078,2.0989128845936755,56
3.570789594763033,2.158850748588709,56
3.6217704009966196,2.219638428657266,56
3.6727675259310306,2.2812761967972364,56
3.723780971911834,2.343764325045607,56
